sales_id,order_id,product_id,customer_id,order_date,order_priority,order_quantity,unit_price,discount,shipping_price,total,total_after_discount,box_size,shipping_cost,box_cost,delivery_date,product_base_revenue,revenue
3056,203112,PFS127050,100922603,2017-10-29,Medium,2,258.7,0,4.5,517.4,517.4,Small Box,3.15,0.56,2017-11-04,0.65,332.6
3057,203113,PFS127123,100922604,2017-02-26,High,2,258.7,0.1,6,517.4,465.66,Wrap Bag,4.2,0.34,2017-03-01,0.75,344.71
3058,203114,PFS127051,100922605,2017-03-20,Critical,9,362.7,0.08,10.5,3264.3,3003.16,Jumbo Drum,7.35,5.42,2017-03-22,0.44,1308.62
3059,203115,PFS127045,100922606,2017-02-03,Very Low,1,453.7,0.05,2.33,453.7,431.02,Wrap Bag,1.63,0.34,2017-02-13,0.7,298.27
3060,203116,PFS127009,100922607,2017-03-04,Same Day,4,40.95,0,15.75,163.8,163.8,Jumbo Drum,11.03,5.42,2017-03-05,0.42,52.45
3061,203117,PFS127010,100922608,2017-01-03,Medium,7,23.7,0.05,3,165.91,157.62,Small Box,2.1,0.56,2017-01-09,0.38,57.3
3062,203118,PFS127011,100922609,2017-01-16,Medium,8,24.3,0.03,4.5,194.4,188.57,Small Box,3.15,0.56,2017-01-22,0.37,66.47
3063,203119,PFS127025,100922610,2017-04-24,Medium,5,15.6,0.04,3.75,78,74.88,Medium Box,2.63,1.18,2017-04-30,0.7,48.36
3064,203120,PFS127026,100922611,2017-10-26,Very Low,2,15.77,0.02,2.33,31.54,30.91,Small Pack,1.63,0.38,2017-11-05,0.69,19.16
3065,203121,PFS127038,100922612,2017-02-22,Very Low,3,16.34,0.08,1.67,49.02,45.1,Small Box,1.17,0.56,2017-03-04,0.73,31.34
3066,203122,PFS127047,100922613,2017-09-24,Critical,9,16.65,0.03,10.5,149.88,145.38,Small Box,7.35,0.56,2017-09-26,0.69,91.67
3067,203123,PFS127055,100922614,2017-10-02,High,11,19.67,0.05,5,216.34,205.52,Large Box,3.5,1.48,2017-10-05,0.73,145.71
3068,203124,PFS127056,100922615,2017-02-02,Medium,19,17.67,0.01,6.75,335.67,332.32,Small Box,4.73,0.56,2017-02-08,0.73,238.37
3069,203125,PFS127058,100922616,2017-12-12,Low,6,41.5,0,2,249,249,Small Box,1.4,0.56,2017-12-20,0.68,168.01
3070,203126,PFS127065,100922617,2017-06-16,Low,9,47.5,0.03,1.5,427.5,414.68,Wrap Bag,1.05,0.34,2017-06-24,0.37,152.96
3071,203127,PFS127069,100922618,2017-02-10,Same Day,8,18.41,0.04,13.5,147.26,141.37,Medium Box,9.45,1.18,2017-02-11,0.73,92.12
3072,203128,PFS127074,100922619,2017-11-16,Low,7,19.75,0.1,4,138.23,124.41,Small Pack,2.8,0.38,2017-11-24,0.62,74.31
3073,203129,PFS127075,100922620,2017-01-22,Medium,4,19.75,0.06,5.25,78.99,74.25,Small Box,3.68,0.56,2017-01-28,0.62,41.84
3074,203130,PFS127076,100922621,2017-11-29,High,5,19.88,0.08,9,99.39,91.43,Wrap Bag,6.3,0.34,2017-12-02,0.61,49.28
3075,203131,PFS127077,100922622,2017-04-12,Critical,1,20.48,0.06,10.5,20.48,19.25,Small Box,7.35,0.56,2017-04-14,0.84,8.28
3076,203132,PFS127080,100922623,2017-05-03,Very Low,2,20.48,0.09,2,40.95,37.26,Jumbo Box,1.4,2.96,2017-05-13,0.62,18.76
3077,203133,PFS127082,100922624,2017-05-03,Same Day,3,20.79,0.09,13.5,62.36,56.75,Large Box,9.45,1.48,2017-05-04,0.73,30.68
3078,203134,PFS127088,100922625,2017-03-18,Low,6,20.79,0,3,124.72,124.72,Small Box,2.1,0.56,2017-03-26,0.8,97.12
3079,203135,PFS127094,100922626,2017-08-15,Medium,14,20.79,0.09,5.25,291.02,264.83,Small Box,3.68,0.56,2017-08-21,0.87,226.16
3080,203136,PFS127100,100922627,2017-02-06,High,17,20.79,0.09,7,353.38,321.57,Small Box,4.9,0.56,2017-02-09,0.73,228.26
3081,203137,PFS127101,100922628,2017-03-15,Critical,19,21.94,0,10.5,416.94,416.94,Wrap Bag,7.35,0.34,2017-03-17,0.7,282.75
3082,203138,PFS127102,100922629,2017-02-27,Very Low,18,21.94,0.04,1.67,394.99,379.19,Small Box,1.17,0.56,2017-03-09,0.69,258.7
3083,203139,PFS127104,100922630,2017-08-25,Same Day,22,22.09,0.1,15.75,485.91,437.32,Small Pack,11.03,0.38,2017-08-26,0.68,287.12
3084,203140,PFS127106,100922631,2017-04-18,Medium,11,22.75,0.04,2.25,250.25,240.24,Wrap Bag,1.58,0.34,2017-04-24,0.84,200.18
3085,203141,PFS127109,100922632,2017-09-28,Medium,9,35.08,0.09,6.75,315.72,287.31,Wrap Bag,4.73,0.34,2017-10-04,0.76,213.52
3086,203142,PFS127111,100922633,2017-10-10,Medium,2,35.1,0.02,6,70.2,68.8,Jumbo Drum,4.2,5.42,2017-10-16,0.92,53.79
3087,203143,PFS127112,100922634,2017-08-12,Very Low,1,37.03,0.02,2.33,37.03,36.29,Small Box,1.63,0.56,2017-08-22,0.84,28.33
3088,203144,PFS127113,100922635,2017-08-29,Very Low,1,37.03,0.08,1.33,37.03,34.07,Wrap Bag,0.93,0.34,2017-09-08,0.87,28.37
3089,203145,PFS127116,100922636,2017-03-06,Critical,1,38.61,0.06,10.5,38.61,36.29,Small Pack,7.35,0.38,2017-03-08,0.74,19.29
3090,203146,PFS127049,100922637,2017-01-02,High,2,0.53,0.05,4,1.07,1.01,Small Box,2.8,0.56,2017-01-05,0.95,-2.4
3091,203147,PFS127036,100922638,2017-08-16,Medium,5,1.03,0,4.5,5.14,5.14,Small Box,3.15,0.56,2017-08-22,0.76,0.19
3092,203148,PFS127071,100922639,2017-10-07,Low,5,1.78,0.04,3.5,8.91,8.55,Wrap Bag,2.45,0.34,2017-10-15,0.69,3.07
3093,203149,PFS127021,100922640,2017-04-11,Low,4,2.22,0.02,3.5,8.89,8.71,Small Pack,2.45,0.38,2017-04-19,0.66,2.93
3094,203150,PFS127023,100922641,2017-09-12,Same Day,8,2.52,0.04,9,20.18,19.37,Jumbo Drum,6.3,5.42,2017-09-13,0.74,2.7
3095,203151,PFS127031,100922642,2017-09-06,Low,9,2.89,0.07,3,25.97,24.16,Small Box,2.1,0.56,2017-09-14,0.62,12.33
3096,203152,PFS127032,100922643,2017-07-21,Medium,8,3.12,0.06,3.75,24.96,23.46,Jumbo Drum,2.63,5.42,2017-07-27,0.61,6.31
3097,203153,PFS127035,100922644,2017-05-13,High,5,3.12,0.04,7,15.6,14.98,Small Box,4.9,0.56,2017-05-16,0.38,0.23
3098,203154,PFS127033,100922645,2017-07-26,Critical,21,3.17,0.07,7.5,66.61,61.95,Jumbo Drum,5.25,5.42,2017-07-28,0.61,27.04
3099,203155,PFS127024,100922646,2017-02-26,Very Low,8,3.41,0.04,2.33,27.25,26.16,Small Box,1.63,0.56,2017-03-08,0.73,16.82
3100,203156,PFS127016,100922647,2017-04-28,Same Day,5,3.6,0.01,11.25,18.01,17.82,Small Box,7.88,0.56,2017-04-29,0.34,-2.32
3101,203157,PFS127022,100922648,2017-04-30,Low,9,3.77,0.09,4.5,33.93,30.88,Small Box,3.15,0.56,2017-05-08,0.84,22.26
3102,203158,PFS127030,100922649,2017-07-15,Medium,11,3.89,0.07,3,42.76,39.76,Small Box,2.1,0.56,2017-07-21,0.62,22.17
3103,203159,PFS127067,100922650,2017-09-26,High,4,4.11,0.07,3,16.43,15.28,Large Box,2.1,1.48,2017-09-29,0.84,9.28
3104,203160,PFS127012,100922651,2017-09-20,Critical,3,5.16,0.05,9,15.48,14.71,Small Box,6.3,0.56,2017-09-22,0.37,-1.47
3105,203161,PFS127029,100922652,2017-01-10,Very Low,2,5.16,0.02,2.67,10.32,10.12,Small Box,1.87,0.56,2017-01-20,0.62,3.87
3106,203162,PFS127062,100922653,2017-11-02,Same Day,7,5.16,0.07,15.75,36.13,33.6,Small Box,11.03,0.56,2017-11-03,0.57,7.61
3107,203163,PFS127107,100922654,2017-01-31,Medium,1,5.2,0,6.75,5.2,5.2,Small Box,4.73,0.56,2017-02-06,0.8,-1.13
3108,203164,PFS127128,100922655,2017-03-26,Medium,11,15.2,0.1,5.25,167.2,150.48,Small Box,3.68,0.56,2017-04-01,0.78,113.14
3109,203165,PFS127034,100922656,2017-06-10,Medium,22,25.21,0.04,4.5,554.69,532.5,Small Pack,3.15,0.38,2017-06-16,0.55,291.05
3110,203166,PFS127061,100922657,2017-04-23,Very Low,12,5.24,0.04,2,62.87,60.35,Wrap Bag,1.4,0.34,2017-05-03,0.58,33.04
3111,203167,PFS127043,100922658,2017-02-03,Very Low,8,5.3,0,2,42.43,42.43,Wrap Bag,1.4,0.34,2017-02-13,0.73,29.37
3112,203168,PFS127064,100922659,2017-07-06,Critical,7,5.46,0.07,10.5,38.22,35.54,Small Box,7.35,0.56,2017-07-08,0.55,11.64
3113,203169,PFS127059,100922660,2017-06-26,High,3,75.5,0.02,7,226.5,221.97,Medium Box,4.9,1.18,2017-06-29,0.63,133.45
3114,203170,PFS127103,100922661,2017-01-19,Medium,2,45.8,0.02,5.25,91.6,89.76,Small Box,3.68,0.56,2017-01-25,0.69,57.25
3115,203171,PFS127066,100922662,2017-05-01,Low,8,5.9,0.04,2.5,47.22,45.33,Small Box,1.75,0.56,2017-05-09,0.31,11.55
3116,203172,PFS127070,100922663,2017-08-14,Low,11,35.9,0.09,3.5,394.92,359.38,Medium Box,2.45,1.18,2017-08-22,0.69,243.19
3117,203173,PFS127037,100922664,2017-03-08,Same Day,12,26.71,0,6.75,320.5,320.5,Wrap Bag,4.73,0.34,2017-03-09,0.74,233.51
3118,203174,PFS127063,100922665,2017-01-02,Low,15,36.83,0.08,4.5,552.38,508.19,Small Box,3.15,0.56,2017-01-10,0.42,210.03
3119,203175,PFS127040,100922666,2017-08-09,Medium,8,46.93,0.02,6,375.43,367.92,Medium Box,4.2,1.18,2017-08-15,0.67,242.16
3120,203176,PFS127053,100922667,2017-12-27,High,9,56.93,0.03,7,512.36,496.99,Small Box,4.9,0.56,2017-12-30,0.31,146.52
3121,203177,PFS127105,100922668,2017-04-14,Critical,3,37.15,0.08,6,111.45,102.53,Small Box,4.2,0.56,2017-04-16,0.67,64.22
3122,203178,PFS127095,100922669,2017-02-25,Very Low,4,27.72,0.09,2.33,110.89,100.91,Small Pack,1.63,0.38,2017-03-07,0.84,82.88
3123,203179,PFS127086,100922670,2017-12-20,Same Day,5,18.63,0.1,9,93.16,83.84,Small Box,6.3,0.56,2017-12-21,0.69,50.57
3124,203180,PFS127013,100922671,2017-12-27,Low,8,21.1,0.08,3,168.82,155.31,Wrap Bag,2.1,0.34,2018-01-04,0.37,54.5
3125,203181,PFS127044,100922672,2017-06-13,Medium,2,22.12,0.02,5.25,44.23,43.35,Small Box,3.68,0.56,2017-06-19,0.73,27.27
3126,203182,PFS127054,100922673,2017-01-04,High,7,23.7,0.06,7,165.91,155.96,Small Box,4.9,0.56,2017-01-07,0.76,113.19
3127,203183,PFS127048,100922674,2017-09-30,Critical,1,44.3,0.06,6,44.3,41.64,Small Pack,4.2,0.38,2017-10-02,0.89,32.5
3128,203184,PFS127020,100922675,2017-07-01,Very Low,3,15.6,0.03,2,46.8,45.4,Jumbo Box,1.4,2.96,2017-07-11,0.74,29.23
3129,203185,PFS127089,100922676,2017-12-30,Same Day,9,15.77,0.1,11.25,141.92,127.73,Small Box,7.88,0.56,2017-12-31,0.84,99.01
3130,203186,PFS127081,100922677,2017-09-11,Medium,12,16.34,0,5.25,196.09,196.09,Large Box,3.68,1.48,2017-09-17,0.61,114.77
3131,203187,PFS127072,100922678,2017-07-10,Medium,5,16.65,0,3.75,83.27,83.27,Small Box,2.63,0.56,2017-07-16,0.68,53.65
3132,203188,PFS127087,100922679,2017-04-18,Medium,4,32.67,0,5.25,130.67,130.67,Medium Box,3.68,1.18,2017-04-24,0.84,105.07
3133,203189,PFS127097,100922680,2017-10-19,Very Low,3,19.67,0.08,1.67,59,54.28,Jumbo Drum,1.17,5.42,2017-10-29,0.76,34.72
3134,203190,PFS127119,100922681,2017-09-05,Very Low,2,41.5,0.04,3,83,79.68,Small Box,2.1,0.56,2017-09-15,0.73,55.25
3135,203191,PFS127121,100922682,2017-08-15,Critical,2,47.5,0.07,6,95,88.35,Small Box,4.2,0.56,2017-08-17,0.94,78.29
3136,203192,PFS127092,100922683,2017-03-28,High,9,18.41,0.03,3,165.67,160.7,Large Box,2.1,1.48,2017-03-31,0.92,144.52
3137,203193,PFS127057,100922684,2017-01-20,Medium,1,19.75,0,4.5,19.75,19.75,Small Box,3.15,0.56,2017-01-26,0.69,9.85
3138,203194,PFS127060,100922685,2017-10-22,Low,4,19.75,0.08,4,78.99,72.67,Small Box,2.8,0.56,2017-10-30,0.59,39.56
3139,203195,PFS127090,100922686,2017-02-03,Low,7,19.88,0.05,3.5,139.14,132.18,Large Box,2.45,1.48,2017-02-11,0.76,96.63
3140,203196,PFS127091,100922687,2017-04-06,Same Day,8,20.48,0.07,20.25,163.8,152.33,Small Box,14.18,0.56,2017-04-07,0.84,113.41
3141,203197,PFS127108,100922688,2017-04-03,Low,5,20.48,0.1,3.5,102.38,92.14,Wrap Bag,2.45,0.34,2017-04-11,0.84,74.72
3142,203198,PFS127041,100922689,2017-06-16,Medium,2,20.79,0.02,4.5,41.57,40.74,Small Box,3.15,0.56,2017-06-22,0.65,22.75
3143,203199,PFS127052,100922690,2017-08-13,High,3,20.79,0.08,6,62.36,57.37,Large Box,4.2,1.48,2017-08-16,0.42,18.42
3144,203200,PFS127073,100922691,2017-04-15,Critical,9,20.79,0.06,9,187.08,175.86,Jumbo Drum,6.3,5.42,2017-04-17,0.62,98.09
3145,203201,PFS127098,100922692,2017-11-23,Very Low,11,20.79,0.1,2.33,228.66,205.79,Small Box,1.63,0.56,2017-12-03,0.73,148.69
3146,203202,PFS127114,100922693,2017-11-13,Same Day,19,21.94,0,15.75,416.94,416.94,Small Box,11.03,0.56,2017-11-14,0.84,339.14
3147,203203,PFS127120,100922694,2017-01-22,Low,6,21.94,0.08,3.5,131.66,121.13,Small Box,2.45,0.56,2017-01-30,0.7,81.37
3148,203204,PFS127046,100922695,2017-09-09,Medium,9,22.09,0.1,3.75,198.78,178.9,Jumbo Box,2.63,2.96,2017-09-15,0.69,117.28
3149,203205,PFS127115,100922696,2017-07-27,High,8,22.75,0.07,7,182,169.26,Large Box,4.9,1.48,2017-07-30,0.76,122.39
3150,203206,PFS127083,100922697,2017-05-15,Critical,7,23.39,0.02,4.5,163.71,160.43,Small Box,3.15,0.56,2017-05-17,0.73,112.89
3151,203207,PFS127068,100922698,2017-11-30,Very Low,4,35.1,0.1,3,140.4,126.36,Wrap Bag,2.1,0.34,2017-12-10,0.73,90.21
3152,203208,PFS127096,100922699,2017-11-21,Same Day,5,37.03,0,18,185.15,185.15,Small Box,12.6,0.56,2017-11-22,0.74,124.67
3153,203209,PFS127127,100922700,2017-04-18,Medium,1,37.03,0.04,5.25,37.03,35.55,Jumbo Box,3.68,2.96,2017-04-24,0.54,12.56
3154,203210,PFS127122,100922701,2017-10-22,Medium,2,38.61,0.05,3,77.22,73.36,Small Box,2.1,0.56,2017-10-28,0.91,64.09
3155,203211,PFS127079,100922702,2017-09-13,Medium,3,38.98,0.02,5.25,116.94,114.6,Wrap Bag,3.68,0.34,2017-09-19,0.62,67.36
3156,203212,PFS127093,100922703,2017-12-03,Very Low,6,41.69,0.06,1.33,250.15,235.14,Wrap Bag,0.93,0.34,2017-12-13,0.84,196.53
3157,203213,PFS127019,100922704,2017-02-28,Very Low,14,42.9,0.01,2,600.6,594.59,Small Box,1.4,0.56,2017-03-10,0.82,485.6
3158,203214,PFS127126,100922705,2017-08-27,Critical,17,46.64,0.02,10.5,792.95,777.09,Small Box,7.35,0.56,2017-08-29,0.69,528.28
3159,203215,PFS127085,100922706,2017-08-07,High,19,45.1,0.01,7,856.9,848.33,Small Box,4.9,0.56,2017-08-10,0.69,577.17
3160,203216,PFS127117,100922707,2017-09-18,Medium,18,35.75,0.01,3,643.5,637.07,Small Box,2.1,0.56,2017-09-24,0.73,464.43
3161,203217,PFS127099,100922708,2017-03-01,Low,22,76.69,0.02,3,1687.11,1653.37,Large Box,2.1,1.48,2017-03-09,0.73,1208.67
3162,203218,PFS127084,100922709,2017-11-30,Low,11,85.24,0.05,2.5,937.65,890.77,Small Box,1.75,0.56,2017-12-08,0.7,618.2
3163,203219,PFS127015,100922710,2017-11-11,Same Day,9,102.7,0.08,15.75,924.3,850.36,Jumbo Box,11.03,2.96,2017-11-12,0.35,282.19
3164,203220,PFS127017,100922711,2017-05-06,Low,2,102.7,0.1,2.5,205.4,184.86,Small Box,1.75,0.56,2017-05-14,0.34,61
3165,203221,PFS127118,100922712,2017-12-14,Medium,1,103.99,0.07,5.25,103.99,96.71,Small Box,3.68,0.56,2017-12-20,0.73,66.67
3166,203222,PFS127078,100922713,2017-08-25,High,1,119.59,0.08,5,119.59,110.02,Jumbo Box,3.5,2.96,2017-08-28,0.8,81.55
3167,203223,PFS127027,100922714,2017-09-17,Critical,1,128.7,0.08,13.5,128.7,118.4,Small Box,9.45,0.56,2017-09-19,0.67,69.65
3168,203224,PFS127124,100922715,2017-11-21,Very Low,2,135.2,0.03,1.33,270.4,262.29,Large Box,0.93,1.48,2017-12-01,0.77,199.55
3169,203225,PFS127028,100922716,2017-12-22,Same Day,5,154.7,0.02,6.75,773.5,758.03,Medium Box,4.73,1.18,2017-12-23,0.65,486.51
3170,203226,PFS127042,100922717,2017-03-16,Low,5,154.7,0.1,3,773.5,696.15,Small Box,2.1,0.56,2017-03-24,0.63,434.94
3171,203227,PFS127110,100922718,2017-02-22,Medium,4,175.49,0.04,6,701.95,673.87,Medium Box,4.2,1.18,2017-02-28,0.84,561.48
3172,203228,PFS127014,100922719,2017-12-04,High,8,193.7,0.01,7,1549.6,1534.1,Jumbo Drum,4.9,5.42,2017-12-07,0.36,547.18
3173,203229,PFS127018,100922720,2017-01-30,Critical,9,193.7,0.01,13.5,1743.3,1725.87,Small Box,9.45,0.56,2017-02-01,0.36,611.3
3174,203230,PFS127039,100922721,2017-05-11,Very Low,8,193.7,0.04,2.33,1549.6,1487.62,Large Box,1.63,1.48,2017-05-21,0.7,1033.16
3175,203231,PFS127125,100922722,2017-03-14,Same Day,5,193.7,0.1,13.5,968.5,871.65,Jumbo Drum,9.45,5.42,2017-03-15,0.89,760.9
3176,203232,PFS127050,100922723,2017-05-26,Medium,21,258.7,0.08,4.5,5432.7,4998.08,Small Box,3.15,0.56,2017-06-01,0.65,3245.04
3177,203233,PFS127123,100922724,2017-03-13,Medium,8,258.7,0.01,4.5,2069.6,2048.9,Wrap Bag,3.15,0.34,2017-03-19,0.75,1533.19
3178,203234,PFS127051,100922725,2017-07-29,Medium,5,362.7,0.1,5.25,1813.5,1632.15,Jumbo Drum,3.68,5.42,2017-08-04,0.44,709.06
3179,203235,PFS127045,100922726,2017-02-01,Very Low,9,453.7,0.04,2.33,4083.3,3919.97,Wrap Bag,1.63,0.34,2017-02-11,0.7,2728.68
3180,203236,PFS127090,100922727,2017-02-04,Very Low,11,19.88,0,2.33,218.65,218.65,Large Box,1.63,1.48,2017-02-14,0.76,163.23
3181,203237,PFS127091,100922728,2017-08-29,Critical,4,20.48,0.06,13.5,81.9,76.99,Small Box,9.45,0.56,2017-08-31,0.84,54.75
3182,203238,PFS127108,100922729,2017-07-23,High,3,20.48,0.08,7,61.43,56.51,Wrap Bag,4.9,0.34,2017-07-26,0.84,42.3
3183,203239,PFS127041,100922730,2017-10-03,Medium,2,20.79,0.01,4.5,41.57,41.16,Small Box,3.15,0.56,2017-10-09,0.65,23.02
3184,203240,PFS127052,100922731,2017-04-26,Low,7,20.79,0.04,3,145.51,139.69,Large Box,2.1,1.48,2017-05-04,0.42,55.09
3185,203241,PFS127073,100922732,2017-10-21,Low,1,20.79,0.03,3,20.79,20.16,Jumbo Drum,2.1,5.42,2017-10-29,0.62,5.08
3186,203242,PFS127098,100922733,2017-03-08,Same Day,11,20.79,0.04,15.75,228.66,219.51,Small Box,11.03,0.56,2017-03-09,0.73,149.36
3187,203243,PFS127114,100922734,2017-02-28,Low,22,21.94,0.01,3.5,482.77,477.94,Small Box,2.45,0.56,2017-03-08,0.84,399.03
3188,203244,PFS127120,100922735,2017-07-03,Medium,12,21.94,0.04,5.25,263.33,252.79,Small Box,3.68,0.56,2017-07-09,0.7,171.86
3189,203245,PFS127046,100922736,2017-01-31,High,8,22.09,0.03,5,176.7,171.4,Jumbo Box,3.5,2.96,2017-02-03,0.69,111.25
3190,203246,PFS127115,100922737,2017-03-09,Critical,7,22.75,0.08,10.5,159.25,146.51,Large Box,7.35,1.48,2017-03-11,0.76,102.63
3191,203247,PFS127083,100922738,2017-03-19,Very Low,3,23.39,0.07,1,70.16,65.25,Small Box,0.7,0.56,2017-03-29,0.73,46.16
3192,203248,PFS127068,100922739,2017-08-01,Same Day,2,35.1,0.01,20.25,70.2,69.5,Wrap Bag,14.18,0.34,2017-08-02,0.73,36.44
3193,203249,PFS127096,100922740,2017-08-21,Low,8,37.03,0.04,4,296.24,284.39,Small Box,2.8,0.56,2017-08-29,0.74,208.34
3194,203250,PFS127127,100922741,2017-10-14,Medium,11,37.03,0.08,5.25,407.34,374.75,Jumbo Box,3.68,2.96,2017-10-20,0.54,195.73
3195,203251,PFS127122,100922742,2017-02-27,High,12,38.61,0.04,4,463.32,444.79,Small Box,2.8,0.56,2017-03-02,0.91,401.39
3196,203252,PFS127079,100922743,2017-02-25,Critical,15,38.98,0.02,10.5,584.71,573.01,Wrap Bag,7.35,0.34,2017-02-27,0.62,349.19
3197,203253,PFS127093,100922744,2017-05-10,Very Low,8,41.69,0.05,1.33,333.53,316.85,Wrap Bag,0.93,0.34,2017-05-20,0.84,265.26
3198,203254,PFS127019,100922745,2017-04-02,Same Day,9,42.9,0.03,13.5,386.1,374.52,Small Box,9.45,0.56,2017-04-03,0.82,297.09
3199,203255,PFS127126,100922746,2017-09-21,Medium,3,46.64,0.05,5.25,139.93,132.94,Small Box,3.68,0.56,2017-09-27,0.69,87.49
3200,203256,PFS127085,100922747,2017-08-28,Medium,4,45.1,0.04,5.25,180.4,173.18,Small Box,3.68,0.56,2017-09-03,0.69,114.71
3201,203257,PFS127117,100922748,2017-11-25,Medium,5,35.75,0.04,3,178.75,171.6,Small Box,2.1,0.56,2017-12-01,0.73,123.15
3202,203258,PFS127099,100922749,2017-06-27,Very Low,8,76.69,0,2,613.5,613.5,Large Box,1.4,1.48,2017-07-07,0.73,446.94
3203,203259,PFS127084,100922750,2017-04-12,Very Low,2,85.24,0.06,1.67,170.48,160.25,Small Box,1.17,0.56,2017-04-22,0.7,109.9
3204,203260,PFS127015,100922751,2017-06-14,Critical,7,102.7,0,10.5,718.9,718.9,Jumbo Box,7.35,2.96,2017-06-16,0.35,240.08
3205,203261,PFS127017,100922752,2017-08-26,High,1,102.7,0.1,5,102.7,92.43,Small Box,3.5,0.56,2017-08-29,0.34,27.59
3206,203262,PFS127118,100922753,2017-11-18,Medium,3,103.99,0.03,5.25,311.96,302.6,Small Box,3.68,0.56,2017-11-24,0.73,217.63
3207,203263,PFS127078,100922754,2017-10-15,Low,9,119.59,0.01,2.5,1076.28,1065.52,Jumbo Box,1.75,2.96,2017-10-23,0.8,847.7
3208,203264,PFS127027,100922755,2017-11-06,Low,12,128.7,0,4.5,1544.4,1544.4,Small Box,3.15,0.56,2017-11-14,0.67,1035.36
3209,203265,PFS127124,100922756,2017-05-15,Same Day,5,135.2,0.01,9,676,669.24,Large Box,6.3,1.48,2017-05-16,0.77,507.53
3210,203266,PFS127028,100922757,2017-03-07,Low,4,154.7,0.06,1.5,618.8,581.67,Medium Box,1.05,1.18,2017-03-15,0.65,375.63
3211,203267,PFS127042,100922758,2017-09-01,Medium,3,154.7,0.05,4.5,464.1,440.9,Small Box,3.15,0.56,2017-09-07,0.63,273.43
3212,203268,PFS127110,100922759,2017-12-07,High,2,175.49,0.1,8,350.97,315.88,Medium Box,5.6,1.18,2017-12-10,0.84,258.94
3213,203269,PFS127014,100922760,2017-07-07,Critical,2,193.7,0,10.5,387.4,387.4,Jumbo Drum,7.35,5.42,2017-07-09,0.36,128.02
3214,203270,PFS127018,100922761,2017-10-13,Very Low,9,193.7,0.03,3,1743.3,1691,Small Box,2.1,0.56,2017-10-23,0.36,606.1
3215,203271,PFS127039,100922762,2017-10-12,Same Day,1,193.7,0.09,15.75,193.7,176.27,Large Box,11.03,1.48,2017-10-13,0.7,110.28
3216,203272,PFS127125,100922763,2017-07-04,Low,4,193.7,0.02,3,774.8,759.3,Jumbo Drum,2.1,5.42,2017-07-12,0.89,668.27
3217,203273,PFS127050,100922764,2017-06-30,Medium,7,258.7,0.06,4.5,1810.9,1702.25,Small Box,3.15,0.56,2017-07-06,0.65,1102.75
3218,203274,PFS127123,100922765,2017-05-29,High,8,258.7,0,6,2069.6,2069.6,Wrap Bag,4.2,0.34,2017-06-01,0.75,1547.66
3219,203275,PFS127051,100922766,2017-11-06,Critical,5,362.7,0.03,10.5,1813.5,1759.1,Jumbo Drum,7.35,5.42,2017-11-08,0.44,761.24
3220,203276,PFS127045,100922767,2017-11-10,Very Low,2,453.7,0.06,2.33,907.4,852.96,Wrap Bag,1.63,0.34,2017-11-20,0.7,592.2
3221,203277,PFS127089,100922768,2017-06-02,Same Day,3,15.77,0.08,11.25,47.31,43.52,Small Box,7.88,0.56,2017-06-03,0.84,28.17
3222,203278,PFS127081,100922769,2017-09-05,Medium,9,16.34,0.05,5.25,147.07,139.72,Large Box,3.68,1.48,2017-09-11,0.61,80.3
3223,203279,PFS127072,100922770,2017-02-22,Medium,11,16.65,0,3.75,183.18,183.18,Small Box,2.63,0.56,2017-02-28,0.68,121.85
3224,203280,PFS127087,100922771,2017-06-28,Medium,19,32.67,0.04,5.25,620.67,595.85,Medium Box,3.68,1.18,2017-07-04,0.84,496.37
3225,203281,PFS127097,100922772,2017-03-26,Very Low,6,19.67,0.06,1.67,118,110.92,Jumbo Drum,1.17,5.42,2017-04-05,0.76,77.81
3226,203282,PFS127119,100922773,2017-06-14,Very Low,9,41.5,0.08,3,373.5,343.62,Small Box,2.1,0.56,2017-06-24,0.73,247.08
3227,203283,PFS127121,100922774,2017-02-13,Critical,8,47.5,0.04,6,380,364.8,Small Box,4.2,0.56,2017-02-15,0.94,338.15
3228,203284,PFS127092,100922775,2017-09-25,High,7,18.41,0.06,3,128.86,121.12,Large Box,2.1,1.48,2017-09-28,0.92,108.05
3229,203285,PFS127057,100922776,2017-04-26,Medium,4,19.75,0.04,4.5,78.99,75.83,Small Box,3.15,0.56,2017-05-02,0.69,48.37
3230,203286,PFS127060,100922777,2017-08-30,Low,5,19.75,0.08,4,98.74,90.84,Small Box,2.8,0.56,2017-09-07,0.59,50.29
3231,203287,PFS127090,100922778,2017-05-27,Low,1,19.88,0.02,3.5,19.88,19.48,Large Box,2.45,1.48,2017-06-04,0.76,10.89
3232,203288,PFS127091,100922779,2017-10-29,Same Day,2,20.48,0.09,20.25,40.95,37.26,Small Box,14.18,0.56,2017-10-30,0.84,16.61
3233,203289,PFS127108,100922780,2017-02-09,Low,3,20.48,0.07,3.5,61.43,57.13,Wrap Bag,2.45,0.34,2017-02-17,0.84,45.27
3234,203290,PFS127041,100922781,2017-08-05,Medium,6,20.79,0.05,4.5,124.72,118.49,Small Box,3.15,0.56,2017-08-11,0.65,73.26
3235,203291,PFS127052,100922782,2017-07-18,High,14,20.79,0.08,6,291.02,267.74,Large Box,4.2,1.48,2017-07-21,0.42,106.77
